6853,nan,365.000000,636.000000,838.000000
7133,37.593838,164.000000,609.950606,612.898016
7279,23.338235,399.000000,425.715852,763.631534
7318,nan,685.000000,356.000000,975.000000
7384,nan,916.000000,389.000000,1128.000000
7418,32.000000,598.000000,141.000000,671.000000
7448,nan,480.000000,849.000000,975.000000
7506,37.000000,994.000000,41.019460,996.967608
7581,18.000000,483.000000,116.000000,537.000000
7629,41.000000,751.000000,143.767714,837.412021
7683,41.801595,428.000000,395.915852,695.426746
7693,nan,579.000000,887.000000,1252.000000
7778,50.000000,1004.000000,185.462314,1107.572244
7838,45.368286,249.000000,541.689642,704.550478
7856,15.621849,293.000000,142.904609,392.401886
7884,nan,743.000000,685.000000,1048.000000
7888,nan,246.000000,781.000000,743.000000
7939,33.722689,517.000000,295.348138,723.736207
7989,34.000000,582.000000,766.000000,984.000000
8065,44.000000,1094.000000,754.000000,1609.000000
8108,17.000000,291.000000,873.806053,931.683651
8126,nan,305.000000,913.000000,967.000000
8182,nan,712.000000,573.000000,1133.000000
8189,nan,1471.000000,155.000000,1566.000000
8199,nan,376.000000,300.000000,573.000000
8200,nan,275.000000,772.000000,832.000000
8204,19.000000,331.000000,158.241504,435.268899
8280,39.771008,437.000000,962.000000,1038.245536
8319,25.000000,504.000000,541.413036,902.021428
8358,22.555556,391.000000,36.118785,399.700424
8446,nan,503.000000,645.000000,931.000000
8465,nan,426.000000,360.000000,675.000000
8490,37.678201,482.000000,779.000000,928.186275
8516,24.000000,412.000000,284.546788,616.786106
8562,35.167421,388.000000,687.615620,875.002819
8578,53.000000,918.000000,127.930144,974.787173
8610,37.089965,465.000000,324.386383,697.010524
8647,nan,709.000000,671.000000,1109.000000
8761,50.000000,901.000000,72.617435,920.978589
8799,45.000000,873.000000,389.476932,1149.592306
8841,27.000000,564.000000,463.143296,899.128634
8937,23.000000,607.000000,129.665689,685.891925
8948,23.743034,339.000000,953.358357,1032.948443
8950,nan,241.000000,927.000000,914.000000
8955,41.393048,683.000000,156.965014,768.325722
9098,12.801471,243.000000,693.000000,691.015625
9216,39.000000,792.000000,47.338920,798.435850
9306,38.508651,506.000000,246.334753,664.724404
9444,49.972136,742.000000,259.232728,894.340682
9489,40.445378,677.000000,532.806402,1124.854311
9539,32.000000,866.000000,385.172882,1129.054018
9606,34.899160,593.000000,306.944763,802.781867
9628,37.000000,635.000000,212.000000,751.000000
9762,nan,1115.000000,173.000000,1190.000000
9842,10.000000,355.000000,626.487501,881.688875
9893,31.283088,531.000000,46.218110,541.636945
9951,9.712074,223.000000,864.586593,854.029770
10052,23.000000,533.000000,841.474558,1168.621626
10195,25.000000,497.000000,112.348254,561.420312
10280,nan,933.000000,587.000000,1443.000000
10339,nan,172.000000,620.000000,636.000000
10532,nan,570.000000,885.000000,1266.000000
10634,21.000000,394.000000,655.000000,682.000000
10712,18.000000,388.000000,801.741714,1015.214985
10723,43.041522,637.000000,965.000000,1252.387255
10820,32.000000,659.000000,35.000000,661.000000
10864,42.000000,924.000000,456.664107,1228.894560
10913,31.000000,570.000000,135.000000,634.000000
10983,51.002220,841.000000,325.000000,1027.165094
11147,nan,450.000000,974.000000,1020.000000
11211,12.591331,254.000000,987.000000,944.289474
11275,18.882353,321.000000,420.609777,631.648048
11365,nan,447.000000,647.000000,789.000000
11380,57.544337,780.000000,479.270182,1128.422268
11410,nan,624.000000,739.000000,1175.000000
11463,nan,754.000000,468.000000,1003.000000
11468,20.000000,345.000000,148.000000,408.000000
11612,48.000000,1047.000000,664.000000,1354.000000
11735,42.000000,752.000000,74.275815,776.876339
11736,45.241830,650.000000,514.918436,997.766708
11913,nan,188.000000,877.000000,800.000000
12249,nan,648.000000,797.000000,1255.000000
12275,18.000000,317.000000,116.326769,389.456076
12283,nan,380.000000,729.000000,844.000000
12300,45.000000,768.000000,898.325513,1399.135404
12448,35.898396,546.000000,874.000000,1073.488636
12504,48.000000,1050.000000,814.000000,1610.000000
12545,43.214533,642.000000,187.000000,742.264706
12559,40.268293,680.000000,146.528119,773.823524
12662,39.171355,604.000000,386.935312,867.049107
12851,53.507232,778.000000,295.268948,957.951488
13115,nan,552.000000,1012.000000,1254.000000
13156,20.915966,356.000000,400.000000,585.000000
13162,nan,800.000000,766.000000,1391.000000
13288,27.000000,492.000000,197.000000,602.000000
13369,60.170868,970.000000,395.355447,1216.833202
13413,nan,400.000000,381.000000,662.000000
13457,54.000000,950.000000,443.770857,1260.103053
13515,22.750000,289.000000,930.585243,991.412479
13593,nan,335.000000,624.000000,758.000000
13610,39.000000,1029.000000,997.000000,1639.000000
13720,nan,743.000000,546.000000,1364.000000
13751,10.000000,227.000000,527.490201,607.184035
13884,nan,555.000000,476.000000,887.000000
13921,nan,806.000000,516.000000,1166.000000
14033,20.878151,363.000000,212.538804,527.954856
14077,10.848197,173.000000,866.810103,819.720130
14152,25.000000,490.000000,586.000000,833.000000
14178,36.000000,752.000000,240.000000,888.000000
14254,nan,855.000000,254.000000,1110.000000
14310,45.000000,940.000000,443.000000,1224.000000
14376,50.315508,789.000000,180.203259,884.065294
14459,37.483907,435.000000,665.000000,854.740566
14564,29.000000,618.000000,269.000000,785.000000
14821,10.647059,181.000000,562.009661,594.132174
14844,nan,629.000000,656.000000,1045.000000
15156,nan,1315.000000,266.000000,1449.000000
15169,20.013283,334.000000,810.077375,1068.423180
15170,46.647059,566.000000,341.000000,756.208333
15290,52.067703,873.000000,88.515410,900.477521
15382,17.223909,285.000000,660.000000,719.508065
15391,nan,457.000000,614.000000,839.000000
15418,40.000000,684.000000,692.000000,1052.000000
15455,nan,725.000000,1025.000000,1344.000000
15569,37.000000,1026.000000,48.278515,1034.536397
15596,nan,892.000000,502.000000,1202.000000
15677,nan,788.000000,271.000000,935.000000
15685,41.000000,743.000000,901.000000,1328.000000
15732,35.901961,610.000000,584.386825,1018.368793
15749,nan,464.000000,701.000000,950.000000
15774,38.366516,649.000000,333.021928,875.988869
15874,nan,558.000000,309.000000,887.000000
15912,38.000000,656.000000,55.157705,668.737492
16002,36.860294,513.000000,836.894693,1106.834940
16036,30.000000,833.000000,65.936220,866.789745
16038,nan,511.000000,424.000000,809.000000
16278,12.000000,269.000000,599.680750,700.866856
16288,nan,349.000000,850.000000,763.000000
16335,29.308824,105.000000,887.667808,733.544648
16449,43.000000,759.000000,406.000000,982.000000
16465,10.159664,228.000000,767.364549,818.904209
16477,19.000000,401.000000,312.420578,617.635374
16510,31.768166,535.000000,312.242738,741.597728
16543,36.000000,634.000000,545.753981,1027.453907
16612,28.497326,109.000000,813.720229,701.697369
16625,41.000000,1123.000000,431.667482,1411.224389
16688,46.105042,638.000000,841.234288,1222.039838
16857,40.096126,676.000000,69.000000,696.000000
16996,nan,116.000000,636.000000,405.000000
17064,35.000000,604.000000,97.932170,654.790144
17130,36.000000,731.000000,150.044879,816.596191
17171,20.928389,364.000000,1029.665667,1113.799276
17202,55.906574,690.000000,227.398534,814.652796
17239,28.000000,607.000000,460.485592,951.919682
17383,nan,953.000000,203.000000,1060.000000
17436,59.000000,1065.000000,285.889758,1234.189846
17462,nan,461.000000,724.000000,988.000000
17528,28.000000,571.000000,428.000000,831.000000
17550,41.000000,734.000000,715.000000,1220.000000
17578,41.000000,703.000000,211.000000,799.000000
17635,nan,1152.000000,525.000000,1527.000000
17640,nan,732.000000,346.000000,1041.000000
17671,61.347594,948.000000,494.103026,1269.886646
17717,43.005268,228.000000,447.831937,546.412203
17723,18.000000,502.000000,40.257030,518.572160
17735,nan,854.000000,285.000000,1008.000000
17858,nan,563.000000,739.000000,1079.000000
17861,nan,529.000000,865.000000,1105.000000
18101,nan,730.000000,695.000000,1316.000000
18175,62.861592,958.000000,191.000000,1032.389706
18191,51.000000,1370.000000,87.175140,1396.708471
18410,27.000000,675.000000,242.131378,835.787656
18454,50.000000,990.000000,251.455563,1156.950639
18470,12.932773,261.000000,1006.796602,1055.955065
18505,33.000000,582.000000,97.191899,633.022363
18535,nan,722.000000,706.000000,1206.000000
18573,nan,709.000000,291.000000,893.000000
18588,10.340153,226.000000,610.000000,657.717391
18590,53.000000,944.000000,72.737570,960.107724
18593,38.279412,641.000000,259.390433,802.350103
18645,24.000000,620.000000,301.107193,855.226783
18662,26.000000,503.000000,316.000000,665.000000
18682,38.000000,1058.000000,242.217319,1241.714368
18723,46.000000,898.000000,141.628119,975.302594
18735,-0.226006,116.000000,919.780518,804.100920
18781,49.000000,851.000000,314.000000,1013.000000
18822,39.000000,721.000000,736.887384,1244.212824
18847,11.000000,221.000000,630.056565,676.241292
18998,48.243697,812.000000,70.777165,828.706368
19070,nan,1174.000000,647.000000,1621.000000
19160,20.784990,358.000000,635.702235,836.463480
19192,nan,299.000000,447.000000,574.000000
19197,27.936975,475.000000,401.458147,808.370576
19204,nan,329.000000,764.000000,848.000000
19221,45.000000,924.000000,417.670182,1200.890789
19253,nan,1251.000000,331.000000,1427.000000
19263,nan,609.000000,347.000000,760.000000
19276,27.000000,556.000000,249.332053,733.478991
19413,24.550802,403.000000,181.660289,519.306658
19414,47.520362,752.000000,753.000000,1233.923077
19461,16.637255,217.000000,988.000000,877.465278
19469,34.000000,715.000000,418.129237,1004.468458
19548,35.000000,799.000000,568.000000,1152.000000
19608,18.568627,330.000000,615.000000,759.722222
19632,44.606242,711.000000,1045.166342,1449.598045
19642,nan,601.000000,289.000000,733.000000
19649,49.000000,853.000000,66.577840,867.373603
19707,21.000000,569.000000,229.000000,718.000000
19808,38.505348,611.000000,934.771183,1346.535952
19910,nan,947.000000,441.000000,1181.000000
19985,36.000000,725.000000,126.000000,791.000000
19999,nan,639.000000,544.000000,961.000000
20021,nan,584.000000,545.000000,900.000000
20159,36.421053,612.000000,746.148464,1159.816295
20248,42.058824,625.000000,180.123394,731.517736
20310,40.000000,810.000000,246.000000,950.000000
20312,22.000000,448.000000,563.007636,849.664527
20324,23.176471,394.000000,480.720461,737.403114
20434,50.000000,910.000000,246.414618,1061.993425
20465,35.000000,641.000000,433.000000,912.000000
20552,33.000000,710.000000,492.000000,1011.000000
20605,40.000000,692.000000,86.673790,726.878442
20615,44.411765,605.000000,594.393576,1051.360900
20618,nan,996.000000,346.000000,1212.000000
20624,nan,193.000000,670.000000,649.000000
20791,nan,1334.000000,304.000000,1617.000000
20798,nan,1075.000000,389.000000,1491.000000
20836,33.000000,952.000000,321.866248,1200.305086
20871,nan,796.000000,625.000000,1166.000000
21011,17.000000,432.000000,355.294367,680.510010
21099,nan,1165.000000,319.000000,1390.000000
21153,nan,336.000000,748.000000,792.000000
21169,nan,498.000000,295.000000,658.000000
21382,nan,169.000000,776.000000,755.000000
21446,nan,126.000000,783.000000,595.000000
21454,nan,289.000000,989.000000,1012.000000
21540,nan,764.000000,825.000000,1434.000000
21545,nan,562.000000,861.000000,999.000000
21579,46.000000,1208.000000,207.558264,1327.070741
21593,57.479638,828.000000,358.001118,1051.752300
21618,43.073529,682.000000,165.704609,774.073067
21621,nan,729.000000,461.000000,1066.000000
21720,32.000000,567.000000,125.168389,642.067839
21769,nan,514.000000,637.000000,1185.000000
21818,44.000000,874.000000,229.000000,990.000000
21830,47.491597,682.000000,133.389874,745.798714
21927,30.283422,406.000000,811.897394,985.320282
21960,nan,610.000000,742.000000,1051.000000
21977,18.000000,386.000000,55.375140,414.711008
22053,31.096257,190.000000,789.183334,761.414702
22103,42.000000,1134.000000,465.305052,1459.859384
22107,32.981900,530.000000,271.000000,652.012821
22118,23.143791,400.000000,777.451164,1038.591656
22168,36.659443,312.000000,690.000000,753.157895
22206,nan,751.000000,670.000000,1291.000000
22378,nan,686.000000,904.000000,1239.000000
22412,32.000000,870.000000,645.000000,1222.000000
22572,51.000000,999.000000,213.640154,1132.966141
22599,56.000000,1162.000000,487.050047,1535.378986
22657,24.000000,523.000000,901.570508,1229.189888
22679,21.000000,392.000000,792.000000,891.000000
22681,14.865546,284.000000,593.000000,703.095238
22771,26.349186,249.000000,818.000000,802.377660
22822,46.014706,762.000000,422.000000,1009.156250
22865,4.529412,97.000000,900.120113,758.812751
22886,49.000000,1315.000000,405.000000,1552.000000
22928,40.000000,1167.000000,781.000000,1677.000000
23003,22.000000,431.000000,122.186499,504.689562
23012,29.561497,388.000000,515.178841,759.717635
23018,43.000000,1099.000000,259.211243,1260.654717
23078,nan,409.000000,382.000000,677.000000
23164,36.219457,419.000000,280.809893,602.257012
23225,nan,1083.000000,257.000000,1253.000000
23237,41.809850,702.000000,308.000000,876.000000
23357,40.369485,231.000000,397.319227,520.355780
23358,35.000000,734.000000,496.885592,1127.981836
23395,24.321652,195.000000,837.000000,759.813830
23404,12.620915,239.000000,903.000000,843.935185
23444,46.802139,404.000000,431.771532,691.076914
23477,60.507003,982.000000,214.000000,1085.515873
23528,40.000000,875.000000,532.000000,1178.000000
23531,19.635294,349.000000,738.607519,901.931280
23731,21.941176,336.000000,164.222719,439.964720
23811,nan,560.000000,857.000000,1066.000000
23911,23.651261,407.000000,329.040038,634.440950
24081,51.000000,927.000000,277.172323,1112.757554
24143,34.000000,714.000000,590.604935,1122.993053
24173,nan,476.000000,649.000000,881.000000
24247,nan,461.000000,871.000000,841.000000
24260,nan,812.000000,156.000000,885.000000
24266,32.000000,759.000000,295.000000,939.000000
24267,28.000000,617.000000,109.000000,671.000000
24349,37.000000,687.000000,408.000000,926.000000
24505,54.438914,716.000000,791.926304,1286.423204
24532,21.132353,369.000000,242.000000,468.781250
24538,54.000000,1516.000000,117.412035,1566.655937
24552,29.765957,340.000000,506.000000,662.957447
24587,31.000000,674.000000,255.000000,773.000000
24633,nan,918.000000,892.000000,1441.000000
24639,37.597285,632.000000,385.000000,863.000000
24672,31.000000,583.000000,717.373325,1128.138267
24861,nan,475.000000,640.000000,1047.000000
24873,46.701357,431.000000,775.620345,1076.932630
24880,39.000000,767.000000,367.000000,943.000000
24919,38.909502,661.000000,355.000000,892.000000
24928,47.000000,845.000000,106.000000,880.000000
25034,nan,566.000000,793.000000,1021.000000
25046,42.852941,676.000000,117.530819,730.847704
25083,46.821691,465.000000,600.000000,857.917969
25130,33.000000,666.000000,300.000000,836.000000
25296,nan,317.000000,693.000000,753.000000
25331,13.352941,248.000000,227.000000,387.625000
25351,44.000000,1173.000000,387.000000,1366.000000
25405,nan,206.000000,600.000000,656.000000
25426,26.375566,384.000000,835.000000,931.692308
25430,nan,304.000000,530.000000,692.000000
25476,40.000000,800.000000,142.946229,876.424952
25482,23.428843,394.000000,299.000000,581.112903
25513,30.000000,753.000000,219.000000,884.000000
25720,35.394464,416.000000,263.792458,590.168412
25739,31.228935,508.000000,753.000000,992.837838
25757,nan,286.000000,993.000000,789.000000
25856,nan,805.000000,667.000000,1222.000000
25875,32.800905,526.000000,179.622044,639.453733
25997,29.000000,527.000000,243.891783,690.192817
26008,35.697479,564.000000,357.000000,779.214286
26121,18.478992,327.000000,448.000000,623.535714
26192,19.000000,354.000000,179.000000,455.000000
26394,23.147059,399.000000,404.209777,681.180105
26427,45.240896,437.000000,736.063315,1040.445951
26645,39.771008,437.000000,832.000000,976.245536
26896,44.930372,720.000000,937.000000,1310.632653
26923,nan,748.000000,800.000000,1329.000000
26948,nan,468.000000,463.000000,692.000000
27003,29.000000,595.000000,439.000000,878.000000
27029,nan,555.000000,785.000000,1047.000000
27094,nan,845.000000,632.000000,1127.000000
27172,42.000000,879.000000,64.000000,893.000000
27193,37.705882,602.000000,688.000000,1022.500000
27230,nan,132.000000,942.000000,845.000000
27242,36.000000,782.000000,537.774116,1163.072260
27338,40.000000,927.000000,799.000000,1472.000000
27347,40.045144,659.000000,78.000000,682.843023
27402,nan,721.000000,663.000000,1081.000000
27602,22.290323,374.000000,509.000000,704.919355
27608,53.010695,873.000000,153.146904,946.250009
27665,27.528044,354.000000,284.831378,569.053404
27685,nan,105.000000,998.000000,659.000000
27742,9.000000,237.000000,600.882100,685.227962
27833,22.309463,382.000000,877.000000,925.000000
27918,9.000000,180.000000,757.759149,731.071804
27957,nan,687.000000,518.000000,913.000000
27986,40.867647,622.000000,240.034753,771.421471
28007,32.960784,550.000000,329.842063,778.526489
28010,45.000000,932.000000,133.428119,997.287373
28072,50.000000,854.000000,75.000000,871.000000
28128,57.878296,982.000000,789.184684,1542.078769
28153,nan,269.000000,420.000000,580.000000
28171,23.000000,463.000000,392.311802,745.506358
28177,49.000000,1143.000000,525.756006,1495.412483
28208,17.000000,354.000000,334.000000,566.000000
28239,nan,898.000000,578.000000,1291.000000
28275,27.044983,444.000000,870.000000,1025.676471
28416,31.000000,537.000000,752.102794,1067.164341
28493,nan,436.000000,508.000000,791.000000
28516,nan,162.000000,718.000000,691.000000
28577,nan,687.000000,410.000000,962.000000
28619,42.000000,779.000000,607.000000,1138.000000
28694,nan,403.000000,600.000000,765.000000
28770,53.699580,879.000000,761.812245,1449.477048
28809,59.098616,813.000000,693.059940,1306.689691
28850,28.799465,369.000000,421.000000,614.517045
28946,33.081633,391.000000,991.232822,1092.637966
29009,nan,195.000000,771.000000,660.000000
29084,23.507353,390.000000,204.898534,534.630785
29098,nan,862.000000,424.000000,1113.000000
29169,31.000000,773.000000,608.000000,1153.000000
29271,nan,635.000000,393.000000,816.000000
29284,50.000000,1370.000000,60.018785,1378.304179
29285,59.091912,910.000000,121.000000,944.226562
29298,25.124567,407.000000,246.556239,602.186983
29476,43.000000,968.000000,478.841271,1288.599660
29504,nan,824.000000,529.000000,1262.000000
29674,39.000000,666.000000,227.738129,829.492979
29675,32.546713,550.000000,372.776932,817.080256
29743,34.815508,519.000000,549.674116,911.836186
29774,28.525735,481.000000,126.848254,559.147105
29814,29.000000,504.000000,502.000000,819.000000
29822,15.941176,294.000000,682.082100,861.001369
29828,nan,1125.000000,156.000000,1213.000000
29961,24.000000,450.000000,186.101234,590.546781
29976,47.351185,393.000000,157.050279,488.622271
30098,56.382353,897.000000,355.761523,1125.399380
30300,nan,516.000000,955.000000,1144.000000
30482,55.865809,793.000000,720.000000,1269.511719
30498,21.000000,418.000000,260.000000,570.000000
30500,43.954044,361.000000,173.000000,442.949219
30503,20.585139,271.000000,520.337221,652.226810
30546,47.000000,1129.000000,382.000000,1341.000000
30633,nan,1297.000000,628.000000,1724.000000
30679,37.926471,633.000000,160.046229,738.179852
30745,23.000000,480.000000,329.000000,687.000000
30777,nan,1210.000000,313.000000,1426.000000
30883,47.029412,579.000000,740.730354,1102.088945
30907,nan,538.000000,353.000000,744.000000
30913,44.423529,692.000000,290.270298,889.959023
30935,nan,460.000000,700.000000,889.000000
31011,53.108597,667.000000,880.000000,1118.173077
31040,44.411765,750.000000,141.000000,818.000000
31194,42.811321,595.000000,651.845880,1086.995892
31294,57.985994,892.000000,279.272998,1068.214326
31313,26.781513,432.000000,406.531262,719.041589
31363,21.142415,283.000000,241.012593,442.669827
31420,26.000000,711.000000,514.874116,1070.544988
31435,62.747899,1062.000000,284.192458,1240.382249
31453,37.000000,719.000000,218.898534,873.884186
31479,18.000000,510.000000,733.288059,1066.925722
31746,43.000000,778.000000,875.209428,1401.012212
31791,nan,696.000000,623.000000,1123.000000
31794,32.808824,517.000000,959.000000,1083.843750
31808,nan,225.000000,837.000000,785.000000
31954,nan,783.000000,954.000000,1229.000000
32082,28.264706,414.000000,265.330028,589.519493
32086,21.000000,426.000000,107.210684,505.351911
32102,nan,681.000000,437.000000,930.000000
32171,nan,427.000000,776.000000,910.000000
32282,37.944046,626.000000,127.000000,679.914634
32323,nan,746.000000,323.000000,948.000000
32394,37.313725,569.000000,617.000000,883.194444
32525,56.882353,914.000000,495.000000,1158.958333
32588,nan,507.000000,709.000000,987.000000
32636,50.146560,707.000000,269.754213,885.139259
32736,19.000000,377.000000,425.000000,643.000000
32812,54.000000,1383.000000,125.090549,1436.184723
32920,48.000000,1013.000000,284.313268,1222.225550
32958,40.000000,730.000000,354.000000,960.000000
33016,28.000000,558.000000,477.343972,919.832653
33086,nan,937.000000,557.000000,1273.000000
33138,43.237223,423.000000,902.330238,1078.174796
33144,49.726244,817.000000,192.861639,925.268123
33300,nan,391.000000,992.000000,1258.000000
33435,7.242215,195.000000,939.736872,887.789676
33560,51.777778,850.000000,107.332845,889.770037
33605,nan,541.000000,691.000000,906.000000
33736,39.000000,837.000000,228.000000,956.000000
33746,nan,803.000000,522.000000,1104.000000
33868,nan,283.000000,494.000000,555.000000
33873,nan,823.000000,792.000000,1382.000000
33972,35.161423,540.000000,739.000000,980.302326
33980,44.930372,720.000000,184.000000,810.632653
34000,nan,893.000000,113.000000,939.000000
34085,nan,632.000000,547.000000,1008.000000
34122,nan,317.000000,590.000000,683.000000
34143,46.557328,587.000000,571.000000,967.563559
34284,35.000000,636.000000,817.774558,1212.046154
34340,41.971867,677.000000,470.084242,1000.152958
34455,26.747899,351.000000,460.564782,676.632489
34465,25.109244,312.000000,700.000000,792.714286
34471,45.976471,736.000000,624.000000,1098.600000
34483,56.000000,1182.000000,691.000000,1611.000000
34652,nan,882.000000,658.000000,1516.000000
34655,52.000000,1314.000000,283.000000,1466.000000
34796,29.941176,427.000000,243.000000,540.291667
34804,nan,640.000000,273.000000,766.000000
34958,nan,201.000000,684.000000,673.000000
